yourlist:M20180328A7434721E10EE6586998A056CCD0537E55CF1AF	Entry
20826	Q9D0T1
831042	A0A178UAX4
831042	F4JXY5
831042	F4JXY6
831043	Q8VY07
831040	A0A178UPL8
831040	Q9LYG2
831046	A0A178UKK2
831046	C0SVP3
831046	Q9LYF6
831044	Q9LYF8
367307	D3ZIL9
362152	Q6URK4
824017	A0A178VBI0
824017	Q2HIR4
824017	Q9SMP2
818902	A0A178VL40
818902	A0A1P8B0B4
818902	Q9SK55
827489	O23609
2542233	O13877
387990	Q6UXN7
827481	A0A178UV60
827481	A0A1P8B7Z8
827481	F4JP88
827481	O81445
827480	A0A1P8B7Z4
827480	A0A1P8B800
827480	F4JP86
827484	A0A178UV49
827484	F4JP94
827484	P40229
4085	Q13257
852983	P49704
211651	A0A0N4SV29
211651	B2RSU4
211651	Q3U202
211651	Q3UQJ0
211651	Q80V62
2542237	O13839
114520	E9PT82
114520	P58405
2542236	Q09908
821674	Q84R08
821675	Q9ASW4
821675	Q9LU37
824280	A0A178V6B0
824280	P93031
824281	Q94C33
821670	B3H4L8
821670	Q8GXL7
2542235	Q10105
821672	Q9LU40
821673	Q9LU39
41994	Q9VEV2
41995	A0A0B4KGS4
41995	Q9VEV1
41996	Q4V5J3
824289	A0A178VPE4
824289	P30186
824289	Q2V3Q0
41990	Q8SY94
41990	Q9VEV6
41991	Q9VEV5
41992	A0A0B4KH88
41992	Q9VEV4
41993	Q9VEV3
851602	P0C289
851600	Q12392
44548	D3DMG1
44548	P42283
44548	P42284
44548	Q7KQZ4
44548	Q867Z4
44548	Q9V5M3
44548	Q9V5M6
851607	P15180
851604	Q6Q5X2
851605	P14843
44544	P49866
44544	X2J9X1
81603	Q9BZR9
851608	Q12691
851609	Q01896
44540	B7Z0Y0
44540	M9NEA5
44540	M9PGW9
44540	P10180
26875	Q9QYX7
26876	Q9QYY9
44543	A8JNJ9
44543	M9PBM2
44543	M9PE05
44543	M9PH77
44543	Q8MSX1
13162	Q61327
513751	Q148G7
13163	O35613
13163	Q3UKR0
8674119	E1JJ86
8674119	Q6IKI1
835180	A0A178UDT2
835180	P42762
3936	A0A024RDT4
3936	P13796
157773	Q96LL4
304488	D4A520
31379	E1JJD8
31379	M9NE80
31379	M9NEV8
31379	M9PH16
31379	Q24432
31379	X2JI97
90167	Q6ZUT3
2873749	Q5B8U2
380179	Q7ZY49
175499	B6VQ60
179138	O16453
90161	Q96MM7
175492	P48996
175493	Q21988
175490	Q22712
175497	Q18493
179133	O76652
33920	Q8MS69
840435	A0A178WI95
840435	Q93XY9
375593	Q86UV7
33921	Q9VMB6
828439	A0A178V129
828439	Q8LAA6
3565400	A0A0K3AQV8
3565400	A0A0K3AUE7
3565400	G5EGQ3
840438	A0A178WC48
840438	A0A1P8AV82
840438	Q9C8P8
830805	Q9FY69
830804	Q94B59
830807	A0A178UN96
830807	Q9FY67
844324	A0A178WN81
844324	P16180
844323	A0A1P8AMA1
844323	A0A1P8AMA2
844323	A0A1P8AMA9
844323	F4HQC0
844323	P46607
830800	A0A1P8BFI4
830800	F4KCL4
830800	Q9FY74
844320	F4HQB1
844320	Q9CA86
58835	O08651
11758	D3Z0Y2
11758	O08709
11758	Q6GT24
830809	Q0WSM9
830809	Q9FY65
844328	A0A1P8APW6
844328	A0A1P8APW8
844328	A0A1P8APX9
844328	Q9CA92
79768	A0A024R9P5
79768	Q9H079
175725	G5EBS1
175726	Q9GYG1
175727	Q23280
175720	P46582
175721	P46578
175722	P46577
175723	P46576
79760	Q9H840
20319	P97299
20319	Q3UI35
230376	Q6NV99
175728	Q23281
175728	Q45EL5
79767	Q96BJ8
3636568	A0A1D8PJ86
568986	A4QP86
67530	Q9CQB4
51105	A0A0A0MQS0
51105	A0A0A8K9A6
51105	A8MW92
51105	Q9H8G4
67534	Q80UG8
282843	Q5XIL4
282840	A0A0G2JSS0
282840	Q6P788
330361	Q8BKT3
81607	K4PZ75
81607	Q96NY8
188133	Q22237
21807	D3YW86
21807	D3Z0V7
21807	E9QLZ1
21807	H3BLI9
21807	P62500
21807	Q3UXU0
330369	Q3UGY7
330369	Q6NS60
66667	Q8BK58
51101	B2R9B8
51101	Q96GY0
66661	F8VQC1
66661	Q3UZL8
66661	Q9CS54
66660	B9EI57
66660	Q8CH25
66663	Q8VE47
2542738	Q9UTA1
826468	A0A178UW48
826468	P46637
826469	A0A178UUM5
826469	A2RVU4
851946	P32466
830335	Q8LK56
209011	Q8BKJ9
2540775	O42963
2540776	O94356
830334	Q9LZ71
2540771	Q9UR17
2540772	J9USB3
2540772	Q9Y7K1
290631	Q5XIJ6
373975	Q9PU52
311671	D4A3E2
2540778	O42958
2540779	O60170
222894	Q96RJ6
2874210	A0A1U8QWS8
2874210	Q5B8P8
234865	Q8CDZ5
234865	Q8R0G9
104015	D3Z656
104015	E9Q7S0
51005	Q9Y303
38047	Q9W0S5
23753	Q9HCN8
126308	Q96BX8
1300	Q03692
1301	P12107
1301	Q59HB5
1302	A0A0C4DFS1
1302	H0YIS1
1302	P13942
1302	Q4VXY6
1303	Q99715
217166	Q3UV55
23759	A0A024R1C1
23759	A8K0I0
23759	Q13356
1308	Q9UMD9
302934	D4A5T8
27042	Q68CQ4
27043	B4DEX7
27043	B4DR36
27043	C9JFV4
27043	E7EV54
27043	Q8IZL8
27040	A0A024QZD6
27040	O43561
27041	P97855
51001	E5RIK9
51001	Q96E29
27044	A0A140VK49
27044	Q7KZF4
830853	A0A178UIQ5
830853	O48890
27049	Q8R4Z4
844376	A0A178WAK1
844376	Q9C969
446322	Q6DJD1
59240	Q9VGA1
59247	Q9VA00
59246	Q9VAI3
50790	Q8BW44
50790	Q91YN3
50790	Q9QUJ7
35013	Q9VJH6
110886	Q8BHJ7
174456	Q22705
35016	Q9XZU1
178771	O16198
174453	A5PEX0
174453	A5PEX1
174453	O62061
35015	M9PG29
35015	Q9VJH7
50799	Q8C140
50799	Q9QXX4
92140	A0A024R9D2
92140	Q86UE4
178778	A0A131MBQ6
178778	Q94300
178779	H2L010
178779	Q8MPT0
843068	O64798
32549	Q8SXX0
32548	Q9VXM4
78967	Q9EPF2
32545	M9PJN8
32545	P07487
32544	A4V4I0
32544	P26308
32547	Q9VXM5
32547	X2JC54
32541	Q9VXN1
32540	Q9VXN3
32543	P04197
32543	Q53YG3
32542	Q9VXN0
8331	Q99878
8332,8330,8336	A4FTV9
8332,8330,8336	P0C0S8
8337	Q6FI13
8334	A0A024R017
8334	Q93077
8335	P04908
8335	Q08AJ9
420332	A0A167VDX5
420332	P01109
8338	Q16777
8339	B2R4S9
8339	P62807
1487705	Q4JQV2
1487705	Q6QCN2
9906	P0CK97
9907	O43299
9904	Q9Y4C8
9905	B9A6J3
9905	O43147
9902	Q9UBG0
9903	Q9UJP4
9900	B4E000
9900	Q7L0J3
56438	P62878
56437	Q6PGA2
56436	A0A1S6GWG3
56436	Q9JKV1
56433	Q9QZ88
9908	A0A024RDB2
9908	A0A024RDE5
9908	Q9UN86
56430	D3Z2Z1
56430	D3Z3M7
56430	F8WIA1
56430	Q922J3
110862	Q8K3F6
145282	A8K735
145282	G5EA54
145282	Q4G0U7
145282	Q8TD10
32099	Q9VYX7
32099	X2JEI8
32098	Q9VYX8
21924	P19123
32093	Q8IR88
32093	Q9VYY4
32092	Q9VYY5
32090	M9PHL2
32090	Q960N6
32090	Q9VYY7
32097	Q0KHT7
32094	Q9VYY3
32094	T1W131
821960	A0A178VA17
821960	Q9LK40
22408	P04426
22408	Q3UR96
4818	Q16617
22404	G5E8J8
22404	O88286
816413	A0A178VSN5
816413	A0A1P8AYX4
816413	P20649
173	P43652
2874721	A0A1U8QX42
2874721	Q5BCU5
40010	Q9VVP2
25758	Q12914
25758	Q6ZVL6
25759	P98077
89845	A0A024RD21
89845	Q5T3U5
190865	Q3V5L2
190865	U4PEU7
190865	U4PMI0
190865	U4PRQ4
190865	U4PRT9
190860	G8XYY6
190860	Q23232
25750	P19643
25751	A0A0A0MY48
25751	P39052
832246	A0A178URQ5
832246	Q84VQ3
3665	A0A024RCA2
3665	B4E1B1
3665	M9RSF4
3665	Q92985
21838	P01831
3667	A0A024R499
3667	P35568
3661	E2GIM5
3661	E2GIM6
3661	E2GIM7
3661	E2GIM8
3661	E2GIM9
3661	M0QYT9
3661	Q14653
3660	P14316
3663	A0A0G2USB5
3663	B7Z1M2
3663	C9JAU6
3663	Q13568
3662	Q15306
24803	P63045
21833	P63058
24807	P14600
21834	P37242
21834	Q3UZT5
24805	P29101
24804	P07825
56292	B1AUY9
56292	Q3V4D5
56292	Q540H0
56292	Q9QY36
56291	Q60969
554235	A6ND91
56295	Q1XG81
56295	Q9JLR9
56294	O35239
56294	Q2M4G8
56298	E9QND8
56298	Q6PA06
56298	Q8BYP9
56298	Q8C081
56298	Q9D873
289561	G3V8Y5
114612	Q63413
33988	Q9VM50
85423	A0A0G2K9T8
85423	Q9JMG6
64983	A4D1V4
64983	Q9BYC8
64981	A0A024R7J4
64981	Q9BQ48
853587	P26783
2543339	Q9UUG9
2543338	Q9P3W2
57748	A0A0R4J0V4
57748	Q9QXM1
57749	Q9JMB7
57746	Q8CDG1
2543334	P50537
2543337	O42706
2543336	Q9P6L5
2543331	O14195
36301	Q7K175
2543333	Q9P7T8
2543333	S6BSJ4
2543332	Q9C0X9
3593	P29460
3592	O60595
3592	P29459
854179	P38903
36300	Q29QP4
3597	P78552
837719	A0A178WEL1
837719	F4IAG5
837719	Q9SAA2
3595	A0A0A0MTN7
3595	B4DGA4
3595	B7ZB60
3595	Q99665
3594	P42701
854173	Q12218
853583	P47156
854171	Q3E7B9
854170	P54867
854177	Q12351
299331	P82995
854175	Q08409
185670	Q20344
185673	O17099
853580	P47153
53917	Q969Q5
53916	A0A024R0K8
53916	P61018
36730	Q8SXU3
36731	A0A1B2AK09
36731	Q24583
36736	A0A0B4LFI9
36736	A1ZA45
826978	B9DGV6
826978	Q9T0G7
53918	Q9BRX2
304979	A0A140TAA1
23359	O60320
14874	A0A1Y7VJZ2
14874	A0A1Y7VNC1
14874	Q9JJA0
14874	Q9WVL0
17528	E9QK82
17528	P27573
105440	E9PUA6
105440	Q80UN1
105445	A0A1D5RLE0
105445	A0A1D5RMM1
105445	E9QMR2
105445	F8VPN7
843063	A0A178WBF0
843063	F4HRW5
843063	P51413
843063	Q0WRE5
2875240	Q5BBX1
814032	Q8IEL8
2543591	O36033
2543590	O14166
2543593	P31317
2543592	O36030
2543595	Q10241
2543594	Q9UT31
2543597	P22194
826418	A0A178V0T5
826418	O81464
817451	A0A178VSC3
817451	O81071
2543598	Q10244
297699	Q5XIG8
850468	P25610
811335	Q8I5C6
817456	A0A178VS82
817456	Q84WU8
100528030	F8VUJ3
100528030	Q8N4A0
340542	Q5H9J7
340543	Q5H9L2
835116	A0A178UER5
835116	C0SVT2
835116	Q9FGP7
340547	Q86XK7
290046	A0A0G2JXW4
290046	A0A0G2K7B3
290046	A0A140TAI3
192167	E9QK34
192167	Q99K10
826752	A0A1P8B6E4
826752	Q9LDM5
39228	M9PF84
39228	Q9VTD3
99003	A2BIE1
99003	Q3UR75
561158	Q4V8R6
824220	Q943Z4
821610	Q8L6Y1
814223	Q8IDK6
2539438	Q9USJ7
852065	P15454
33760	Q9VMS3
852064	Q04120
37069	A0A0B4KEZ1
37069	Q24459
37068	P22813
37068	Q4H2F7
37068	Q4H2F8
37068	Q4H2F9
58921	D3ZLE1
58921	F1LN13
58920	P35053
37065	E1JGK6
37065	P25159
37064	A1ZB32
37064	Q8SXJ4
37066	Q7YU67
37066	Q9VTT0
41354	A0A0B4K658
41354	Q9VGQ7
37063	A0A0B4KFU8
37063	A0A126GUN5
37063	Q6AWG9
37062	A1ZB29
380237	A0A1L8H195
380237	P08429
109910	Q62511
380239	A0A1L8GYL4
380239	Q7ZY81
290561	Q4PP99
15170	P29351
15170	Q3UB72
15170	Q3UCJ0
45871	Q9U405
814036	Q8IEK9
39518	A8JNS4
39518	M9PCD9
39518	Q9VU81
39518	Q9VU82
39518	Q9VU83
841427	A0A178WN52
841427	F4I4X6
841427	Q9FR53
841425	A0A178W5L2
841425	B9DGT7
841425	Q0WV25
39514	Q9VU77
39513	M9PFE5
39513	M9PFI2
39513	Q961X4
39513	Q9VU76
113938	Q9WU11
295347	P62836
841420	Q9XJ35
31728	Q7JW03
31729	Q9W3K6
826751	A0A1P8B395
826751	A0A1P8B396
826751	Q9LDT0
31721	Q9W3L4
31722	E1JJJ8
31722	M9PE02
31722	M9PGM8
31722	M9PJC7
31722	P13709
31724	Q9W3L1
31726	Q9W3K9
31727	Q9W3K8
2745885	Q8L9Y4
2745884	A0A178VGY6
2745884	Q9LJR0
852069	Q03281
855285	Q04018
855060	P11746
34009	I1WYH9
34009	P09615
67273	Q99LC3
34002	Q9VM35
34003	M9PCE7
34003	M9PCT0
34003	M9PEZ6
34003	Q0E8S5
34003	Q8T9A4
34000	Q9VM37
67279	Q9CXU1
115572	Q96A09
34005	M9PB59
34005	M9PB60
34005	M9PC92
34005	M9PC95
34005	M9PCF0
34005	M9PCT2
34005	M9PF01
34005	Q8IPI3
34005	Q9VM31
34005	Q9VM32
768304	Q05AP2
768303	E7EXH4
814487	O77384
814486	O77385
811476	Q8I4Y9
811471	Q8I4Z4
811472	Q8I4Z3
14381	Q00612
14381	Q790Y8
56675	Q9NQ35
446566	Q6DDY5
819923	A0A178VE91
819923	Q9SRT1
76007	Q9CU65
68539	Q3UBX0
817945	O23660
84988	Q96I34
84984	Q96LK0
84985	Q86UY5
84986	Q14CB8
84987	Q96I36
651	P12645
31189	M9PDL0
31189	O46052
4239	A0A024QZ34
4239	P55083
4238	P55082
31184	Q7K511
31185	M9PIS3
31185	P41572
31186	A0A0F6QCW0
31186	O46098
4234	Q9UBP6
4233	A0A024R728
4233	A0A024R759
4233	B4DLF5
4233	E6Y365
4233	P08581
31181	P39769
31181	Q5U0W8
170724	Q9EST6
170722	Q80SZ6
299694	D3ZQN8
406219	Q6IMF0
91351	Q5H9U9
118738	Q96MN9
29525	P16446
103468	Q8BH74
641289	Q3B7P7
8862	Q9ULZ1
172471	P02567
852109	P28791
35351	Q9VII5
172474	P52554
35353	Q9VII3
172476	Q19416
852100	Q03406
852101	Q03407
852102	Q03419
35359	D3DML7
35359	M9PDI9
35359	M9PDV9
35359	Q0E8N9
35359	Q8MT51
35359	Q9VIH6
35359	Q9VIH7
852105	Q03430
852106	P23643
852107	Q04373
33761	A8DYV5
33761	M9NES4
33761	Q9VMS2
818140	A0A178VQ31
818140	A0A1P8AX70
818140	Q8S8K3
818140	Q8VZP6
818140	W8PVK8
188671	O18098
641649	Q6ZNR0
12227	Q04211
12227	Q3TF68
839733	A0A178WAQ3
839733	A0A1P8AP34
839733	Q9C5I3
431846	Q6NRY1
180317	Q9U2Z1
812503	Q8I1Q1
180311	Q23023
180313	A0A168HA93
180313	B5QSI6
180313	Q9U2Y9
180313	Q9U2Z0
240641	B7ZWN1
240641	Q80WE4
811536	Q8I4T0
314322	P12841
23417	O95822
23411	A0A024QZQ1
23411	A8K128
23411	B0QZ35
23411	E9PC49
23411	Q96EB6
23410	Q9NTG7
23413	A0A024R8B2
23413	P62166
23412	Q9UBI1
825195	A0A178V7W6
825195	Q8RXU5
6648	G5E9P6
6648	P04179
6648	Q96AM7
6648	Q9UG59
825191	A0A178VCQ5
825191	Q9M1C2
23418	A8K118
23418	B7Z824
23418	B7Z826
23418	F5H0L2
23418	P82279
6649	A0A140VJU8
6649	P08294
76916	Q8BUY5
326188	Q95R35
326189	Q6AWN0
326186	Q8IQD7
326186	Q8IQD8
326186	Q9VT88
326187	Q961W5
817860	A0A178VQV7
817860	O48767
817866	Q96250
855758	P53725
819846	F4JC20
819847	A0A178VHR2
819847	Q9C835
819840	A0A178VK92
819840	Q9C901
392509	Q5H913
171927	H2L0D9
171927	Q9N3R7
171923	Q9N3S2
839172	Q39081
33725	M9PCL4
33725	Q9VMV6
109711	A1BN54
109711	Q7TPR4
814825	F4IS71
814825	O80611
839173	A0A178WJY9
839173	Q08A59
839173	Q9ZWA2
90102	Q86SQ0
838927	O49299
855659	P53616
855658	P51401
839032	A0A1P8AX02
839032	F4I962
839032	O48686
839031	Q8H1Y0
855651	P32048
855650	P32047
855653	P12695
177185	Q19910
177185	U4PC89
177185	U4PR82
855655	P26785
855654	P53507
177180	Q21318
855656	P41813
7290	P54198
853762	P34247
853761	P34248
2768687	A0A0B4KHW9
2768687	A0A0B4KI25
2768687	A8JRD0
2768687	A8JRD1
2768687	A8JRD2
2768687	E1JIX9
2768687	Q6NP71
2768687	Q9VBN0
2768687	Q9VBN1
2768680	Q4AB24
2768680	Q4AB27
2768680	Q8T6L6
2768680	Q8T6L7
853766	P28319
853765	P43497
7297	A0A024R7E4
7297	P29597
7298	P04818
7298	Q53Y97
10311	A8MTY9
10311	A8MY26
10311	O14972
853769	P23493
10313	A0A024R5C4
10313	O95197
2768688	H5V8A1
2768688	Q868T3
10316	Q9HB89
380110	Q7T0M1
121268	Q8TAI7
281854	Q95KV0
173404	P91419
173401	A0A0K3AR37
173401	A0A0K3AR42
173401	A0A0K3ARP1
173401	A0A0K3ARP5
173401	A0A0K3ARQ0
173401	A0A0K3AU13
173401	A0A0K3AU17
173401	A0A0K3AUP0
173401	A0A0K3AUP5
173401	A0A0K3AUQ1
173401	A0A0K3AX05
173401	A0A0K3AX10
173401	A0A0K3AX15
173401	A7KQE9
173401	A8DYR9
173401	A8DYS0
173401	A8DYS1
173401	A8DYS3
173401	G5EF03
281855	Q95KU9
121260	Q8N697
378947	Q811A2
100009252	P67777
173408	A0A0K3AR60
173408	A0A0K3AUR6
173408	A0A0K3AX31
173408	H2L057
173408	Q8IAA7
56254	Q5VTR2
182229	Q9XVE6
6297	B4DK65
6297	E7EW59
6297	Q9Y467
6296	Q53FZ2
6295	P10523
6294	B7Z2F6
6294	B7ZLP5
6294	Q15424
6293	A0A1U9X8S4
6293	B3KMF7
6293	B4DS44
6293	Q4VXZ2
6293	Q8N1B4
6291	P35542
821473	Q9LT78
821470	Q9LT81
821471	A0A178VE99
821471	F4JB65
81855	A0A1P0AYU5
81855	Q9BWM7
81857	Q71SY5
81859	Q9EQL9
81858	Q6PJD5
81858	Q9H0F6
821479	A0A178VK12
821479	P48523
827131	F4JIF4
822081	A0A178V860
822081	Q9LRX8
827135	A0A178UVU0
827135	F4JIF9
827135	O24633
827134	A0A178V2P1
827134	Q9SMX1
827138	Q2PE59
506238	Q5E9D7
10574	Q99832
835839	A0A178UC81
835839	Q944M0
835839	Q9LVC4
947793	P0A7V8
947794	P0A7Z4
822084	Q9LRX5
841721	A0A178W6K4
841721	Q9ZNU2
51094	Q96A54
841722	Q9C932
835835	A0A178U865
835835	Q9LVC8
184944	Q19802
38447	M9MRQ9
38447	Q94522
38444	Q9VZM7
53507	Q9VGT8
38443	Q8SX86
823834	Q9STF5
823835	A0A178VFV2
823835	P48485
874	O75828
874	V9HW40
875	B7Z2D6
875	P0DN79
875	P35520
875	Q9NTF0
873	P16152
38448	A0A0S0WIC6
38448	O46200
871	A0A024R5K8
871	A8K259
871	P50454
856306	P20133
856307	P20053
856304	Q06616
856305	P24482
856302	Q06608
4597	P53602
4594	A0A024RD82
4594	B2R6K1
4594	P22033
856301	Q06604
4598	B2RDU6
4598	B7Z301
4598	F5H8H2
4598	Q03426
4599	P20591
57124	Q9HCU0
856309	Q06623
57125	Q8IUK5
2655399	Q8IAM4
80898	Q9EQH2
80896	A0A087WZ70
80896	Q9BXD5
386724	Q86WK7
80895	Q9H0C8
2655390	Q8IB25
80890	E9QKC6
80890	Q3UHH4
80890	Q9ESN6
854230	Q08465
854231	P07143
854232	Q08471
5202	B1AQP2
5202	Q9UHV9
854234	Q08474
5204	Q99471
854236	Q08484
854237	Q08485
5209	A0A1W2PR17
5209	B7Z8A0
5209	Q16875
5208	O60825
122799	P62853
175121	O45379
175126	G1K109
175126	G5EEI5
175126	H9G348
175126	H9G349
175126	H9G350
175126	H9G351
175126	H9G352
175126	H9G353
175126	H9G354
175126	Q06561
175126	U4PS79
2539599	Q9USH2
2539595	O59834
843701	Q9C9U5
2539592	P40375
2539593	Q9HDT8
36076	A0A0B4KEQ1
36076	I0B8M2
36076	Q05733
36071	A0A0B4KEH2
36071	A0A0B4KEI9
36071	A0A0B4KEP9
36071	A0A0B4KF62
36071	A0A0B4KFJ4
36071	A1Z856
36071	B7YZR3
36071	B7YZR4
36071	Q5PXF9
36073	A0A0B4KEJ3
36073	A1Z858
36073	A8DY91
36073	H1UUN3
36073	P31396
29739	P48508
36078	A0A0B4LF40
36078	A0A0B4LG12
36078	Q29QP5
33245	Q24292
33245	X2J8E9
18647	O35495
18647	Q6NVF8
18647	Q8BFX6
11193	O75554
18645	Q9JJV2
33241	M9PBN8
33241	Q9VPS0
33240	A0A0S0WGV8
33240	B7Z003
33240	P54366
11197	Q9Y5W5
11196	Q9Y6Y8
11199	Q9UJ72
11198	Q9Y5B9
291691	A0A0G2JWN9
291691	Q5TLG7
395626	F1NY51
395626	Q9PW67
33249	Q9VPS8
18648	Q3U7Z6
18648	Q9DBJ1
17920	E9Q175
17920	E9Q3L1
17920	Q8BK95
17920	V9GX76
17921	A0A0R4J113
17921	P97479
17921	Q5MJ56
17927	P10085
17925	E9PWZ6
17925	E9PZW8
17925	E9QKV6
17925	Q3TRQ0
17928	P12979
735137	Q4KLU7
826263	Q9ZPG2
33604	M9NDE3
835609	A0A178UNS2
835609	F4K3D6
835609	Q9FLP6
841137	A0A1P8AWB5
841137	Q0V7S0
45928	A4V4I8
45928	A4V4J0
45928	E1JJA4
45928	E1JJA5
45928	M9PHQ0
45928	M9PJN9
45928	P27619
45928	X2JE15
379390	Q801P9
45922	Q9W4H9
146206	Q6F5E8
44030	M9PBJ7
44030	M9PH19
44030	Q7KV88
44030	Q7KV89
44030	Q7KV90
44030	Q9W002
44039	B7Z0W0
44039	Q9VI13
217365	P60670
217365	Q3UDU9
41716	Q9VFN1
41717	Q7KSK2
306231	Q6TUH0
41712	Q9VFN5
176210	Q95QJ7
33606	Q9VQV3
55714	A0A140VJW8
55714	Q9P273
41718	A0A0B4K774
41718	A0A0B4KH51
41718	Q9Y0S9
41719	Q9VFM9
129642	B0AZU0
129642	B7Z3I3
129642	Q6ZWT7
831993	Q3E9D9
831998	A0A178UGE4
831998	Q8LGE7
831999	A0A178UBM0
831999	A0A1P8BF01
831999	Q1PDV2
829944	A0A178UYR8
829944	Q9T075
174293	B7WN71
174293	Q09348
174292	Q09347
8348	P23527
174295	Q09349
174295	Q6BEV4
174295	Q95QB5
267002	A0A024R0S7
267002	Q6P3X8
100009074	P46406
177697	C6KRI9
177697	Q22847
177697	X5M5W2
177697	X5M900
124404	A0A140VJU2
124404	Q8IYM1
266759	O88600
818922	A0A178VRR9
818922	Q9ZW74
3645280	Q59U10
47718	O77260
47718	Q9W5E6
818928	A0A1P8AYY1
818928	Q8S8Q9
415935	F1NP22
6907	A0A024RBV9
6907	O60907
12421	Q9ESK9
15434	P09027
15434	Q3UZR4
6904	Q9BTW9
15432	P23812
8139	A0A0S2Z4W2
8139	B3KTC3
8139	Q9H2C0
6901	A0A0S2Z4E6
6901	A0A0S2Z4F4
6901	A0A0S2Z4K0
6901	A0A0S2Z4K9
6901	A6XNE1
6901	Q16635
6900	A0A024R9B4
6900	A1L3A3
6900	Q02246
12428	P51943
8131	B7Z220
8131	B7Z6Q0
8131	Q12980
8131	Q9BTE2
6909	A0A024QZ86
6909	Q13207
6908	P20226
6908	Q32MN7
734668	Q4KLF0
831668	Q9FJG1
734660	Q4KLP7
831660	O50008
831666	Q02166
50808	Q7Z4Y4
50808	Q9UIJ7
50809	Q5SSJ5
7739	B3KPM4
7739	O15231
7738	A0A024RCM2
7738	Q99676
834017	Q9FL13
834014	A0A1P8BCV8
834014	Q9SQK3
29476	Q62638
7733	A0A0A0MP75
7733	G5E9B8
7733	Q9UJW8
50801	A0A024R5C7
50801	Q2YDA1
50801	Q9NYG8
829949	A0A178UYX1
829949	Q9SZJ5
7737	O15541
50805	P78413
50807	A0A0A0MRE5
50807	Q9ULH1
63868	P63039
239405	Q8BFU0
162972	Q7Z398
19192	P61290
19192	Q4FK54
42580	Q9VD64
811564	Q8I0X2
124401	D3DUE4
124401	F6WF08
124401	Q6ZW76
124401	Q86W77
833743	Q9FHQ5
829208	Q24JJ9
833747	A0A1P8BCT8
833747	Q8W4C8
833746	A0A178U8V8
833746	Q9FHQ3
829201	Q9SUG8
829200	A0A178UW72
829200	Q9SUG9
829202	Q9SUG7
829205	A0A178V1D2
829205	A0A1P8B3P5
829205	A0A1P8B3P6
829205	A0A1P8B3Q7
829205	A0A1P8B3T8
829205	Q84K40
829207	Q1PE31
839723	Q9FZA2
833308	Q8RXN3
172920	Q7K797
172920	Q7K798
172920	Q9U302
100506012	E7EU14
823727	F4J6S4
838029	A0A178WHP3
838029	Q940S0
838028	F4HW96
838028	Q3YL57
838026	A0A178WMB6
838026	F4HW92
838024	A0A178W4N9
838024	F4HW90
838024	Q8L7U3
838023	P93736
838021	Q9MA24
128344	Q8TCI5
192359	A0A0G2K596
192359	Q7TMD5
100271849	A0A024R7K5
100271849	Q02080
7180	A0A024RD74
7180	P16562
69917	Q8R2Y9
107829	A0A0R4J0J6
107829	Q8BKT7
426126	Q5ZKA5
5784	A8K6H6
5784	Q15678
5786	P18433
5787	F8VU56
5787	P23467
5787	Q68D73
5787	Q86VA4
5780	P43378
5780	Q6IQ43
5781	Q06124
5782	B4E105
5782	Q05209
5783	Q12923
5788	M9MML4
5788	P08575
5789	P23468
5789	Q2HXI4
5789	Q3KPI9
5789	Q59H90
125115	Q6A162
832737	A0A178UP27
832737	Q8LAB7
824980	A0A178VKC5
824980	F4J4N6
824980	Q9M2K5
60391	Q63372
54836	Q5W0U4
94246	A2CG63
94244	Q91XW8
94245	Q91WZ8
94240	Q96J88
94241	A0A024R9C8
94241	Q96A56
828556	A0A178UV29
828556	O82794
834902	Q1H5E9
828552	Q9SB47
828553	A0A178V1H6
828553	Q39048
834906	A0A178UFJ5
834906	Q8LEL0
834907	Q9LV63
828558	A0A178V7D3
828558	Q9SB51
19225	Q05769
19224	P22437
19224	Q543T1
19223	O35074
19222	P43252
19222	Q8CC99
235180	Q8K0X8
11430	Q9R0H0
11431	Q4VAI2
11431	Q561M1
11431	Q9D358
11434	P23578
11434	Q3ZB05
11435	P04756
11435	Q05A24
52513	Q5SVX3
52513	Q9D0R4
3642576	Q5A213
214444	Q0VGR5
214444	Q8K389
832503	A0A178UMD0
832503	Q9FNE9
832500	Q8VZV9
20701	P22599
832505	F4KH34
832505	Q9FIN7
959	P29965
958	A0A0S2Z349
958	A0A0S2Z3C7
958	P25942
958	Q6P2H9
3565977	Q6BET5
950	A0A024RDG6
950	Q14108
953	P49961
952	B4E006
952	P28907
955	B4DDM7
955	B4DHS2
955	B4DU64
955	B4E1D1
955	O75354
954	Q9Y5L3
957	A0A024R6B4
957	A0A024R6D3
957	G3V4I0
957	O75356
956	O75355
841452	A0A1P8ARX2
841452	Q9AST1
810236	Q8IJW3
223082	A0A090N8Y8
223082	Q8NHG8
80790	A0A087WU05
80790	Q8IY22
80795	Q9JLJ1
80794	G3X9U0
80794	Q80XL1
824329	A0A178VB97
824329	Q8LG92
100793805	K7M592
84484	Q9JI66
852931	P14681
824323	A0A178VLH1
824323	Q9XFS7
824326	Q9SCU5
16855	Q3UL35
16855	Q8K419
16854	Q8C253
379363	A0A1L8GJM4
379363	Q7ZWP1
852933	P53227
125972	A0A140VJF7
125972	Q96L12
16852	P16045
268288	B9EKF8
268288	E9Q3G4
268288	Q8C4H2
2539148	Q9USN5
12166	P36895
12166	Q53Z43
