yourlist:M20180328A7434721E10EE6586998A056CCD0537E55CEADC	Entry
827211	A0A178V2I7
827211	A0A1P8B4K9
827211	Q0WNY8
827211	Q8RW96
13346	P31001
13346	Q3V1K9
827213	A0A1P8B7F5
827213	Q8W1E7
2655141	Q8IBL9
79799	Q6UWM9
823916	Q93Z00
823914	A0A1I9LLV4
823914	Q9SN78
823912	Q9SN80
175587	B3GWA6
175587	Q17801
175587	Q86MD3
175587	Q9U3R1
543561	K4B0D7
824060	A0A178V7A3
824060	Q9SMT7
208518	Q6IRU7
823918	Q9SN74
2539729	Q96WW4
2539728	O60108
2539723	O94623
84303	Q9BRQ6
2539721	Q9Y806
2539720	Q09094
2539727	O74333
2539726	Q9P6R2
84305	Q9BRP8
2541746	P78955
843685	A0A178W135
843685	Q9FX43
2541744	O42841
52202	A0A1D5RLR3
52202	B2RUP0
52202	Q8C5L7
2541742	Q10302
2541743	Q9UTC0
2541740	P36209
2541741	Q10719
29851	Q53QY6
29851	Q9Y6W8
243725	H3BJD6
243725	Q7TN74
67278	Q99L02
779293	Q05AW3
1069	P41208
1068	A0A140VJG3
1068	Q12798
818118	Q501B2
5300	Q13526
1060	Q03188
1063	P49454
5303	Q9Y237
5304	P12273
5305	P48426
5306	B4E1U1
5306	Q00169
5306	V9HWC5
1066	P23141
243819	Q7TSI3
179769	Q22032
175227	Q95QA6
18242	P29758
18242	Q3TG75
18242	Q3UKT3
175220	Q23205
71711	Q91ZJ0
178418	D3YT99
178418	E5QCJ4
178418	Q9U2H4
71713	Q9DC48
178414	O62432
178416	A0A078BQL1
178416	D3YT97
178416	D3YT98
178416	M1ZJ43
178416	N1NV17
178416	O62444
178416	Q2EEM2
178416	Q2XMY1
178411	A0A061ACM2
178411	A0A061ACP8
178411	A0A061ADW6
178411	A0A061AJ42
178411	A0A061AKT4
178411	G5ED33
178411	G5EFE0
178411	O18250
178411	Q7YTG1
178411	Q7YTG2
71718	Q9DC40
388324	Q0VD86
388325	I3L1W2
388325	Q6UWF3
168090	Q5T5N4
294964	D4A565
820944	A0A178VFN1
820944	A0A1I9LN42
820944	Q9LSQ2
821053	A0A178VEQ6
821053	C0LGN3
821053	Q9LVI6
17869	A0A087WSQ0
17869	B2RSN1
17869	P01108
17868	Q3UIK0
398758	Q6PAZ0
17863	A0A087WPA7
17863	P06876
17863	Q3UUX5
17865	P48972
83657	A0A140VJH9
83657	H3BQI1
83657	Q8TF09
19079	Q542K0
19079	Q9R078
83659	Q969V4
83658	B4DFR2
83658	Q9NP97
24626	P14646
2541698	Q9UTJ4
118460	Q5RKV6
118461	Q711Q0
834139	Q38861
542767	Q58A44
834137	A0A178UEW7
834137	A0A1P8BH81
834137	Q94AB7
834136	A0A1P8BD13
834136	P42748
834133	A0A178UFB0
834133	A0A178UFC1
834133	A0A1P8BHU1
834133	A0A1R7T3F7
834133	Q9FN69
421169	A0A1D5PAR5
4379884	Q0E8V7
214931	A2RT62
214931	B2RPY3
832999	F4KA18
832990	A0A1P8BBW4
832990	B9DGI8
306353	Q5PQM6
2541692	Q09861
226139	Q8BJ03
415817	Q5ZJN4
2541693	Q9UT10
831933	A0A178UB56
831933	Q9FK55
399080	A0A1L8FLL9
399080	P54824
338811	Q8N3H0
388701	Q5VU69
12569	P61809
12569	Q542T9
12568	P49615
12568	Q543F6
175660	Q19826
22761	O35615
12561	P39038
12561	Q80ZV4
12562	P55284
12567	P30285
12567	Q545C3
12566	P97377
12566	Q3U6X7
12566	Q3UGB9
7412	P19320
838938	A0A178WNT6
838938	Q9LR33
7410	P52735
7411	B4DWR3
7411	D3DWY7
7411	P61758
7411	Q6FH24
7416	A0A1L1UHR1
7416	B3KTS5
7416	P21796
7417	A0A024QZT0
7417	B4DKM5
7417	P45880
50907	D3Z3S1
50907	Q3UAP1
50907	Q9WUQ2
7415	P55072
7415	V9HW80
843298	A0A178W6Y8
843298	Q9FE65
7419	Q9Y277
282618	Q8IU54
842523	O04590
117024	Q9QYU4
842527	C0SV11
842527	Q9C519
286973	G3V6U4
117021	P37199
117028	O08839
117028	Q5HZA7
88745	Q96EU6
161247	A5D6W6
2542922	Q9P7F7
829300	A0A178V2H6
829300	O04173
255928	A0A1B0GTZ1
255928	A1L3Y1
255928	Q8NB59
10842	A0A090N8N7
10842	O96001
10844	Q53EQ3
10844	Q9BSJ2
10845	A0A024R5X7
10845	O76031
10846	A0A1B1UZQ1
10846	A0A1B1UZR0
10846	Q9Y233
10847	Q6ZRS2
10848	A0A024R0Q5
10848	Q8WUF5
10849	O15446
84688	Q8NCR6
2541866	O13941
734293	Q5FWN6
397910	A0A1L8H0P1
397910	P10999
833646	A0A178UPN0
833646	P0DKC3
833646	P0DKC4
38968	Q9VSK8
835775	A0A1P8BFL5
835775	Q1JPN3
835775	Q9FJT8
63948	I6L9A0
63948	Q96MA1
63943	A0A024RCQ6
63943	Q9UIM3
63941	Q96P71
187810	Q9TYX4
187817	Q21945
63946	B4DX56
63946	Q8IXT2
187814	Q21941
318014	Q8I0P8
318016	Q8I937
192152	P19814
843436	A0A178WMG1
843436	Q9SSK1
855871	Q12132
69635	Q3UKP8
69635	Q80YE7
816161	A0A178VVJ7
816161	Q38900
843432	A0A178WBH3
843432	Q0WV81
843432	Q9S7Z8
69632	F8VQN6
69632	Q8R4H2
843430	Q3ECE3
2342	P49356
22755	Q61116
117521	F1LRM0
2348	A0A024R5H1
2348	P15328
850800	Q12127
43398	P15619
43399	Q7KRW8
855875	Q08972
43396	Q9VAT7
43397	Q9VAT6
43390	Q9VAU2
43392	Q9V3N4
850806	Q12102
810269	Q8IJT1
443804	Q6GQZ5
11341	O75711
11341	Q6FGG5
850805	Q12500
443809	A0A1L8GD71
443809	Q6GQZ0
192154	G3V8Y8
1889	A0A024RAB0
1889	A0A024RAB2
1889	A0A024RAF7
1889	P42892
844806	A0A1B1W503
844806	P56755
844805	A0A1B1W502
844805	P56753
844802	A0A1B1W4S7
844802	P83755
1880	A0A024RDX2
1880	P32249
43648	Q9VA42
96764	Q96RS0
57159	Q9BYV2
57158	Q86VZ3
57158	Q9BR39
43642	Q9VA48
329207	Q3V089
57154	Q9HCE7
191090	H2KZ72
834693	A0A1P8BBU6
834693	Q9FHF5
43644	A0A0C4DHB5
43644	P16911
843072	O64794
843532	A0A178W3Z1
843532	Q9C7G4
832205	Q29PU2
64064	Q9BYC2
64067	Q8IXF0
64067	X5D2Q4
64067	X5D7M0
64067	X5D988
832206	P49040
64061	Q9H2G4
175668	Q10578
64063	Q9GZN4
64062	A0A087X0H9
64062	Q5T8P6
827089	A0A178UXH2
827089	O23300
116085	B3KP53
116085	Q96S37
832208	A0A178UQK2
832208	A0A1P8BGT9
832208	P94102
5924	O14827
5924	Q68DX5
31187	A0A0F6QB50
31187	Q9W517
31187	X2JAA8
830167	A0A178V4K7
830167	Q940J7
830164	A0A178UM09
830164	A8MRL0
830164	B9DGR9
830164	P59169
4232	A0A024R768
4232	A4D1L9
4232	B4DQW6
4232	Q5EB52
9689	A0A024R3Z6
9689	B3KU41
9689	Q3LIC9
9689	Q7L1Q6
9688	Q8N1F7
826934	Q941C5
235559	Q6ZQF0
826932	Q9SVQ9
210582	A0A1W2P7G5
210582	A0A1W2P7J1
210582	E9Q3H6
2920	A0A024RDD9
2920	P19875
9681	O75140
830162	Q9SMQ4
9683	O75113
9682	O75164
9685	A0A0S2Z4Y4
9685	A0A0S2Z5H3
9685	Q14677
9684	Q15048
826938	Q6NLB6
9686	A0A075B6E4
9686	A0A0A6YYI5
9686	G5E9M7
9686	G5E9M9
9686	Q14135
827086	A0A178UVU1
827086	Q8L467
5922	Q15283
2541863	P41391
79993	A1L3X0
79993	D6RHD0
824260	A0A178VB62
824260	Q6NPL9
824261	A0A178V8J5
824261	P42758
824264	A0A178V7A5
824264	Q9SD45
2541861	P41005
2539056	O94403
20511	A2APL7
20511	A2APL8
20511	P43006
20511	Q3UYK6
824269	F4J381
2541860	Q09771
20515	Q61609
20514	Q3UFR4
20514	Q9ESU7
329165	A0A087WPP8
329165	A0A087WRS3
329165	P62484
329165	Q6AXD2
329165	Q6AXH6
509933	P02699
201501	A1YPR0
201501	B2RG49
11858	A2A4Q3
11858	Q9QYM5
100037046	A1L3M5
300981	Q6AYS7
2872417	A0A1U8QPV6
2872417	Q5B4A8
42117	E1JIN5
42117	P27781
80328	Q9BZM5
42110	A0A0B4KHN8
42110	A0A0B4LHJ7
42110	Q9VEI9
851804	Q04921
851805	Q04922
80326	Q9GZT5
851807	Q04924
851800	Q12449
80321	A0A140VJG2
80321	B7Z2D2
80321	Q8NHQ1
851802	P07248
851803	P14737
3355150	Q7PLK0
48772	Q9VJU2
3355158	Q9W5N0
3355158	X2JEN8
844727	A0A1B1W4Y1
844727	P56762
734904	A0A1L8HQ69
734904	Q32NQ8
186798	O62286
734901	Q075B2
167838	H0UI60
167838	Q8N3L3
191575	Q05982
29338	A0A0G2JSH9
29338	P35704
29332	P13668
18597	P35486
18597	Q3UFJ3
8804	O75629
176254	P30632
840273	A0A178WN70
840273	Q8L9M8
2230	P10109
8800	B2R8C6
8800	B4DMF6
8800	O75192
8801	A0A024R325
8801	Q96I99
176253	P30639
176252	P30629
147339	Q96B23
8808	Q9HB29
8809	B7ZKV7
8809	Q13478
223870	M0QWX4
223870	P59110
54638	Q9JIG7
30843	A0A0R4J1Q8
30843	A0A0R4J1W2
30843	Q9EPX5
30841	Q6P1G2
30846	A0A024R0S6
30846	Q9NZN4
91355	A4QPB2
30844	A0A024R9N6
30844	A8K9B9
30844	Q9H223
30845	Q9NZN3
384309	A0A0R4J0Q6
384309	Q80VI1
30848	O75638
30849	Q99570
34341	Q9VL42
34342	Q9VL41
79894	Q499Z4
106633	E9PY46
106633	Q3TQ94
98558	Q8BVN9
2540537	O60058
329777	Q8BL63
329777	Q9CXY9
114901	O35413
100293516	E7ETH6
114902	A0A024R3F8
114902	Q9BXJ0
114905	Q9BXJ2
851818	P09950
114907	A0A024R9F3
114907	I6L984
114907	Q0VAQ6
114907	Q498Y9
114907	Q969P5
187779	P34546
114908	Q8N131
187773	Q21905
2232	A0A0A0MSZ4
2232	A0A0A0MT64
2232	A0A0A0MTN9
2232	A0A0A0MTR6
2232	A0A0C4DFN8
2232	A0A0C4DGN7
2232	P22570
149420	Q8N165
149428	Q7Z465
834794	Q9FGL2
852108	P30605
34699	Q9VK44
34693	Q9VK49
2542379	O94458
34696	Q9VK46
34695	Q9VK47
67809	Q3UJU9
51808	Q9H814
208263	E9PWW2
208263	Q921T2
67804	Q9CWK8
851378	Q12027
851379	Q12476
24518	P52909
851372	P35197
851373	Q07657
24517	A0A0G2JSY8
24517	P24898
24516	P17325
851376	P46681
851377	Q12257
851374	Q12301
851375	Q12477
23158	Q6ZT07
1503	B4E1E0
1503	P17812
1500	O60716
655	A8K571
655	P18075
652	P12644
652	Q53XC5
653	A8K694
653	M9VUD0
653	P22003
650	C8C060
650	P12643
23150	B3KNA2
23150	E9PGA7
23150	Q6PEW6
23150	Q9Y2L6
23151	Q6IC98
1508	A0A024R374
1508	B4DMY4
1508	P07858
1508	Q5HYG5
1509	P07339
1509	V9HWI3
23154	Q9UBB6
844388	Q0WV90
658	A8KAE3
658	O00238
23157	B1AMS2
23157	Q14141
23157	Q541S4
23157	Q548C9
22209	Q3TQ27
22209	Q3UCS1
22209	Q9Z255
18087	P30415
852104	Q03429
22201	A0A1S6GWH5
22201	B9EHN0
22201	Q02053
22200	Q3TL72
22200	Q66JT6
22200	Q8C878
38282	Q9W040
90135	Q96KE9
309928	D4ABL6
84695	P58215
818002	A0A178VT16
818002	A0A1P8AYR6
818002	A0A1P8AYX5
818002	A0A1P8AYY0
818002	Q8W037
3885	O76011
3884	Q14525
3887	Q14533
3886	Q92764
3881	Q15323
3880	P08727
3883	O76009
3882	Q14532
3889	P78385
3888	Q9NSB4
446693	Q6DDJ4
13047	E9QKE9
13047	H3BJN3
13047	H3BK24
13047	H3BKT0
13047	H3BLS0
13047	P53564
13047	Q5BL05
13047	Q6AXG1
13047	Q9JJB6
55148	Q8N806
55149	Q9NVV4
55147	A0A0S2Z5D9
55147	A0A0S2Z5I1
55147	A0A0S2Z5J3
55147	B7Z8M4
55147	G3XAP0
55147	Q86U06
55144	B3KRU1
55144	Q7L1W4
55144	Q96GG5
55145	Q9NVV9
55142	A0A024R9M5
55142	A0A024R9P0
55142	H3BP16
55142	Q9NVX0
55143	Q53HL2
55140	B4DKA4
55140	B4DXV1
55140	Q9H9T3
810438	Q8IJB7
18040	A0A0R4J036
18040	P08553
852779	P53145
852778	P53011
226791	E9QLB2
226791	Q3UFF7
852773	P46672
852772	P53141
852771	P53140
852770	P53139
56495	O54984
2542041	O14002
852775	P02406
852774	P53142
856069	Q03081
856068	Q03080
856063	P37838
856062	Q03308
856061	Q03071
856060	Q03067
856067	P48526
856066	Q03079
856065	P39073
35565	A1Z6M6
32691	Q9VX87
32690	M9PEY4
32690	M9PHE3
32690	M9PHX3
32690	Q9VX88
32690	R9PY73
51715	A0A024RD41
51715	Q9ULC3
181324	Q23500
32695	M9PHT8
32695	Q9VX83
18046	P70353
18046	Q3U114
18046	Q7TPS7
181321	Q19213
32696	A8JV29
32696	Q9VX82
32698	A0A0S0X119
32698	M9MSF4
32698	M9MSQ1
32698	Q9VX80
32698	X2JFU3
285141	A1L162
2542028	O14092
51719	A0A024R496
51719	Q9Y376
181328	Q20332
822317	A0A178V6E1
822317	Q9LSD6
23169	Q9NTN3
253190	A0A140VK89
253190	Q9H4I8
186800	Q9TYZ4
251270	Q961W9
11652	Q3TY95
11652	Q60823
11652	Q8CE74
116115	H9ZYJ3
116115	Q8TF50
285148	A0A140VJL6
285148	Q05D21
285148	Q2TAA2
285148	Q6NVV8
3640741	A0A1D8PE53
157657	Q96NL8
78987	A0A024R2G1
78987	Q96HD1
78986	Q9BV47
78989	Q9BWP8
104111	B8JK56
104111	Q80TY9
104111	Q8VHH7
75964	A0A286YCX6
75964	E9PWG2
75964	E9PY51
75964	Q69ZT3
75964	Q8BJI6
27352	B4DVE3
27352	B9A6J5
27352	Q96HU1
27350	Q9NRW3
27351	Q6ICB0
27354	Q9R207
817253	B9DH05
817253	Q9ZVC9
817252	A0A178VZD4
817252	Q9ZVD0
25262	A0A0A0MY31
25262	C7E1V2
25262	F1LQX8
25262	P29994
25262	Q5BJS8
817250	Q9ZVD2
14084	P54731
853428	P40992
853429	P47064
2543399	O42874
2543398	O14155
836069	A0A1R7T3A3
836069	Q9LTI0
836068	A0A1P8BDS7
836068	Q7XJ55
32032	Q9VZ44
2543393	Q10233
2543392	P26359
853422	P40958
2543390	Q9HGP5
32039	P13368
853425	P47062
2543395	Q10243
853427	P09938
139378	Q8IZF6
142940	Q8WWH5
14085	P35505
56725	Q792Q4
56722	Q9JLJ0
822218	Q541W8
822218	Q9LTM4
36989	Q7JXU4
56729	Q9HD89
39782	Q9VV06
2543024	Q9US39
2543027	Q01112
57455	Q8N1G1
39786	Q9VV13
39787	Q9VV14
39784	Q9VV10
39785	Q9VV11
39788	Q8SWS3
2543029	O13695
57458	G3V207
57458	Q9ULS5
57459	Q8WXI9
842531	F4HYR4
101966	Q8R1F0
84144	Q5VT97
75387	Q8R216
84146	A7E234
84146	Q9H582
816705	F4IHK9
816705	Q03250
84140	Q3B820
84141	Q9H8M9
84142	D6REL5
84142	Q6UWZ7
33120	O61351
33121	Q9VRI1
33123	Q9VRI3
84148	Q9H7Z6
33125	B7Z153
33125	Q9VRI6
33125	X2JCW3
33126	Q9VRI8
33127	Q9VRI9
26005	Q4AC94
26007	A0A140VJH7
26007	Q3LXA3
26001	I3L0L6
26001	Q9H6Y7
26000	Q4KMP7
26003	Q9H8Y8
26002	Q6UVY6
9636554	A9LY08
855130	P18961
54702	Q62630
820951	A0A178VGZ6
820951	A8MS68
820956	Q9LSP7
820954	A0A178VJH2
820954	Q6NLH0
820958	A0A178VAY3
820958	A0A1I9LPQ2
820958	Q9LSP5
226101	A0A286YDF5
226101	Q69ZN7
317749	D5KJA1
317749	D5KJA2
317749	F6VUV4
182004	Q09215
2539059	O94246
182001	Q17508
270086	Q3U0K8
810708	Q8I6U5
855131	P37012
34181	A0A1B2AK62
34181	Q8IPF3
34181	Q9VLK4
726	A0A140VKH4
726	O15484
60686	A0A0C4DFZ6
60686	Q9H972
3579	P25025
3579	Q53PC4
25327	P25122
3575	P16871
3574	A0A0A0MTG5
3574	A8K673
3574	P13232
3574	Q5FBX5
3577	P25024
3576	A0A024RDA5
3576	P10145
3570	A0A087WTB5
3570	A0N0L5
3570	P08887
3572	A0A0A0N0L2
3572	P40189
3572	Q17RA0
855862	P41819
855863	P53388
850816	Q12138
855861	Q08981
850810	Q99176
850811	P32329
855864	Q08980
855865	Q08979
722	P04003
60682	A0A087X1X9
60682	Q8IYB5
850818	Q12440
850819	Q12395
29796	Q9UDW1
814283	Q76NL8
814283	Q9U7N7
64755	A0A024QZE6
64755	Q96GQ5
18588	P09174
18588	Q542R6
299027	P81795
33788	Q9VMP4
33789	Q9VMP3
294010	P85515
14609	P23242
14609	Q8C4N2
33785	Q9VMP7
18583	P70453
18583	Q3U3Y7
18583	Q6P5G2
33787	Q9VMP5
219770	Q96KN9
33781	M9PC90
33781	Q27268
33782	M9NE89
33782	P08928
33783	M9NCR7
33783	M9ND31
33783	M9NE92
33783	Q9VMP9
172926	Q9U2Z5
172924	Q9XWS2
172921	I2HAJ2
172921	Q9XWS4
23414	Q8WW38
23414	Q9NPQ0
38666	Q9VRR2
400818	B4DG53
38664	M9ND52
38664	Q9VRR0
172929	Q20129
172928	A5JYT9
172928	Q20130
172928	Q8WQF4
83497	Q6P6T5
534634	Q58CQ6
83493	Q9EP69
83491	Q99MW3
83490	Q9EQ32
2542447	Q9UT36
166336	A0A024R368
166336	A0A1X7SBR1
166336	Q7Z3G6
35181	Q9VJ04
83499	O88321
83499	Q9ESH1
1164	P33552
31788	E1JJF7
31788	P07183
31789	H5V8A9
31789	P10383
856889	P40089
856888	P40088
23533	J3KSW1
23533	L7RT34
23533	Q8WYR1
856885	P22134
856884	P40086
856887	P39944
856886	P40087
31786	Q9W3E7
31787	D1Z363
31787	P07182
856883	P40085
856882	P40084
398985	A0A1L8HQD8
398985	P26696
2901	Q16478
825194	A8MR97
825194	Q76E23
23536	Q9BUB4
33875	Q9VMF9
116731	Q91Y21
135892	B7ZLG2
135892	Q2M204
135892	Q86XT4
72056	Q9D8N1
825196	A0A178VGJ0
825196	A0A1I9LLK5
825196	B3H4P8
825196	O81275
30785	B9EJA2
391356	Q6GMV3
343068	A0A0G2JM45
343068	Q5TYX0
343069	O60812
825190	A0A178VF06
825190	Q9M1C3
40724	Q9VNI9
40725	A0A0B4LHT4
40725	Q8I0J6
40725	Q9VNJ0
733	P07360
732	B7Z550
732	B7Z555
732	P07358
40720	Q9VNI5
734	A0A024R9D5
734	Q9Y236
40723	Q9VNI8
738	Q9UID3
825192	A0A178VKV8
825192	Q9LY41
40728	Q7JVN6
182915	Q18171
5720819	A8J1U1
825828	Q93V99
375056	Q5JRA6
253650	Q8IVF6
828813	A0A178V097
828813	Q9SZ44
828812	A0A178V291
828812	Q5M759
825827	A0A178UZE0
825827	Q0WPF2
828817	A0A178UUQ2
828817	B9DHP0
828817	Q9T043
828816	F4JIR2
828816	Q9T042
828815	P25269
828815	Q0WS13
828814	A0A178UY35
828814	Q9T041
35184	M9NCY1
35184	M9PD53
35184	Q9VJ00
35184	Q9VJ02
2541565	Q9UTN8
823794	A0A178VDJ4
823794	Q9SN95
230895	B1ART2
230895	Q6A066
116733	Q8VEJ9
819553	Q9SQR4
819550	F4J2E9
819550	Q3MK94
819550	Q8W573
819551	A0A178VDJ2
819551	Q9SQR8
819554	A0A178VJ27
819554	Q9SQR3
819555	Q9SQR2
819558	A0A1I9LRR6
819558	A0A1I9LRR7
819558	Q9SQQ9
814132	Q8IE31
814131	Q8IE35
814135	Q8IE18
814134	Q8IE21
170787	Q6P3E7
842722	F4I5B1
842725	A0A1P8ANV6
842725	A0A1P8ANX8
842725	P0CAN7
2539051	O74839
836780	Q93ZY1
842728	A0A178WCS7
842728	F4I5B8
842728	F4I5C0
842728	Q94F47
47186	Q9GSR1
15267	B2RWH3
15267	Q6GSS7
284805	Q8NBC4
496015	Q5PQ14
229791	Q7TME0
173329	Q9XWK3
173327	G5EC63
173325	B7FAS8
173325	Q7YTU4
173325	V6CJW5
173325	V6CLA8
173323	Q9NF11
173320	Q7YTV2
173320	Q95Q35
173321	Q9NF14
39207	Q8IQE5
39207	Q9VTA7
39205	Q9VTA5
2539050	Q10426
39203	M9PHZ5
39203	P42124
39202	B7Z0G1
39202	Q02870
39201	Q9VTA1
177839	O45436
177836	Q21295
177836	Q9U3B9
177836	Q9U3C1
177837	Q21298
64655	Q9CXW2
39208	Q9VTA8
35953	Q9V564
35952	Q7K0K1
31433	Q9W4E6
31435	Q9W4E4
171788	G5EE37
171788	X5M920
35954	Q7KND8
171786	G5EDE7
171786	Q8WSN6
171787	Q95XR4
35958	D5A7J8
35958	Q9V568
171783	Q9N402
171783	X5LXA7
33500	B7YZZ9
33500	P27864
16518	P35561
16518	Q543W5
59029	O35593
835570	A0A178UL59
835570	Q9M5A9
835571	P14671
835571	Q0WUI8
843862	A0A178W926
843862	Q1A173
19726	G5E890
19726	P48381
19727	Q53X17
19727	Q543F0
19727	Q9Z205
19724	P48377
16513	Q56VN0
16513	Q8C7Z5
16513	Q9JM63
16514	Q61743
842096	Q6L5P3
842096	Q9C7X5
16516	O88932
16516	Q3TNE6
16516	Q53Z04
842094	Q9C7X7
12608	P28033
12608	Q3UPN9
12609	B9EIA9
12609	Q00322
12609	Q3UE64
84634	Q969F8
84634	U3KQ86
131450	Q8TD46
831408	A0A178UL95
831408	F4KB59
831408	Q9LF27
284369	B7ZLS6
284369	Q8N7X8
373592	O57464
12606	P53566
2539052	Q7Z9I2
177788	A0A061ACF5
177788	A0A061ACI3
177788	A0A061ADQ1
177788	A0A061AIV4
177788	A0A061AKL1
177788	O77469
177789	Q22183
822448	Q9LHA6
84929	Q8N539
811941	Q8IL88
839677	A0A178W453
839677	F4HUT3
839677	Q93ZG3
824548	Q9M345
84922	Q96SL8
84923	J3KSI9
84923	J3KT76
84923	Q969W3
100609	Q8K4F6
100608	Q8BHY2
84926	A0A024RAX4
84926	Q8NCJ5
495165	Q4KLU9
84924	B4DRR6
84924	Q969W8
84925	Q96SL1
825797	A0A178USQ7
825797	Q01908
3772505	P84051
841590	A0A178W6M8
841590	Q96253
180519	Q9N5S8
180519	Q9N5S9
180515	H2L062
180515	Q95XK1
180514	Q95XK2
494591	Q6AZJ8
2540402	O14351
2540403	O74351
844729	P56773
829023	A0A178UZ39
829023	F4JMT8
829023	Q9SZD2
829022	A0A178UXN1
829022	Q9ZPI6
829025	A0A178V3V3
829025	Q9SZD4
829027	F4JMU5
829027	Q9SZD6
295274	D4A817
829029	A0A178V3Y7
829029	Q9ZSY8
2540401	Q9Y7K4
813543	Q8I2P1
818730	O80365
818730	Q0WRG3
818733	A0A178VN12
818733	F4IK01
818732	A0A178VXX0
818732	A0A1P8B0Z3
818732	A0A1P8B115
818732	Q9ZVB9
4707	O75438
4706	O14561
4705	A0A024R4B3
4705	O95299
4704	Q16795
4703	P20929
4703	Q05C45
4703	Q96MF8
43401	A0A0B4KH87
43401	Q9VAT1
172499	B3WFV4
172499	Q23511
4700	P56556
172496	Q93211
821236	Q9M8S2
821237	Q0WS90
821237	Q9SRQ8
172493	Q93212
172491	P10567
821233	A0A178VK37
821233	Q9SRT9
854906	Q03099
854907	P0CX12
854907	P0CX13
854904	Q04632
854902	Q02326
854903	Q03640
854900	P12683
854901	P38911
2539057	O74525
824546	Q9M347
854908	Q03102
854909	Q03103
135228	Q6YHK3
41469	A0A0B4K638
41469	A0A0B4K669
41469	A0A0B4K756
41469	A0A0B4LH21
41469	A0A0B4LH22
41469	A0A0B4LH79
41469	Q9VGD4
2539158	O74862
43331	A0A0B4KH64
43331	Q7KRX5
43331	Q9VB04
498366	D4A777
2296	Q12948
2296	W6CJ52
41802	Q9VFE9
852431	P38274
852432	P20486
852433	P38111
852434	P38276
852435	P38277
852436	P38109
852437	P18963
852438	P38278
852439	P38112
829791	A0A178UV64
829791	Q8H0V1
2294	Q12946
114565	E9Q3R9
114565	E9Q444
114565	G3X9A3
114565	Q80XC5
114565	Q8BSP5
114565	Q8CC25
210992	Q3TFD2
172149	Q9N588
13559	Q61502
811397	Q8I0V2
172141	G5EDP9
172140	Q9N598
172143	Q9N595
172145	Q9N593
90522	Q5BJH7
90522	Q9H5F7
13555	Q547J6
13555	Q61501
13555	Q9CYB4
19894	P47708
19896	Q5XJF6
19896	Q99JL6
842436	A0A1P8ARZ8
842436	A0A1P8AS04
842436	A0A1P8AS39
842436	O64778
833938	B5X564
19893	A0A067XG46
19893	A2ADP2
19893	Q3UTY5
19893	Q8CAJ5
19893	Q8CDM3
19893	Q9R0X5
833936	Q9FLZ5
833937	Q058N8
833937	Q8LGI2
833930	A0A178URE5
833930	A0A1P8BBL0
833930	A0A1P8BBL2
833930	Q9SAZ5
19899	A0A1B0GSF7
19899	P35980
19899	Q58EW0
19899	Q642K1
24530	O35849
292464	Q6E0V2
292464	Z4YNM2
821490	Q9LH41
821491	Q8LEN7
821492	A0A178VGC5
821492	Q9LH39
821493	Q9LJP0
821494	A0A1I9LP61
821494	Q8GXD9
821495	A0A178VJ97
821495	Q9SSW2
821496	A0A178VA46
821496	Q9LJN8
824469	F4J982
2539981	O94618
20751	Q91XH5
20750	F8WIP8
20750	P10923
20750	Q3UBR1
20750	Q547B5
824462	A0A178VHG0
824462	Q949U7
254427	Q86WR7
828779	A0A178V0Q8
828779	P48529
828777	A0A1P8B5M7
828777	C0Z268
828777	Q7G188
843145	A0A178W4C0
843145	A0A1P8AWW2
843145	F4HVM3
244654	D3YWC9
244654	Q6P9S0
828770	Q9SUA1
828771	A0A1P8B739
828771	A0A1P8B753
828771	Q6H942
828771	Q93WV0
446486	Q6DE97
176083	Q11107
820549	Q9LJE4
820548	A0A178VBC2
820548	F4JDC2
820548	F4JDC3
820548	F4JDC5
820548	Q9LJE5
80128	A0A087WUH1
80128	A0A0A0MS35
80128	B7Z3S2
80128	B7Z4F9
80128	F5GYK0
80128	Q7Z4K8
80129	Q8IYT3
820545	A0A178VFI6
820545	Q8VXU9
820545	Q9LJE6
12301	Q9CXW3
80124	Q96JH7
80125	Q8N5R6
80122	A8MWG7
80122	Q56UN5
1466403	Q3E814
48571	A0A0B4K6P4
48571	A0A0B4K6W9
48571	A0A0B4LHY1
48571	A8JRI1
48571	E1JJ45
48571	Q7KES3
48571	Q7KRS7
48571	Q8IMF8
48571	Q8WR53
48571	Q95UI6
837948	Q9LMG8
823898	Q9STX9
48572	Q9VPS5
246656	Q7JX94
544021	O64398
823891	A0A178VBU3
823891	Q9STY6
823897	Q9STY0
831676	Q9LFB6
2539987	O94372
44672	Q9VGI4
44672	Q9VGI5
7273	A0A0A0MRA3
7273	A0A0A0MTS7
7273	Q7Z3B7
7273	Q8WZ42
7270	A0A024R8C1
7270	A0A087WY09
7270	Q15361
7276	E9KL36
7276	P02766
7277	P68366
7274	P49638
7275	P50607
7278	Q13748
7278	Q1ZYQ1
44679	Q9V3A8
12804	O88507
12308	Q08331
54431	Q8IXB1
176491	G5ECJ8
176490	Q7Z1J5
176490	Q9XX14
54434	Q8WYL5
176495	O18180
54436	B3KWX8
54436	Q8TE82
54439	Q9P2N5
54438	Q9NXC2
54438	S4R302
163732	Q96RK1
15275	B4YB29
15275	G3UVV4
15275	P17710
15275	Q3TTB4
15275	Q6GQU1
2540626	Q9P7L5
2540627	P87154
2540624	P36589
