yourlist:M20180328A7434721E10EE6586998A056CCD0537E55CECA5	Entry
854459	Q12305
100101304	A5PKQ6
114881	Q8WXP9
114881	Q9BZF2
839925	A0A1P8AQZ1
839925	A0A2H1ZEB9
839925	A9LNK9
839927	A0A178W6S6
839927	P42698
38518	Q9VZF2
38519	Q9VZF1
839923	A0A178WNN1
839923	Q9S9Q9
31833	Q9W397
38515	Q9VZF5
38516	Q9VZF4
170922	Q99J82
38510	Q9VZG0
36200	Q6NP72
38513	M9PEL7
38513	Q09024
853687	P32388
70122	A2AM29
70122	Q3UIA3
70122	Q9D2P1
2538830	O94725
285782	Q8TC20
853683	P36003
66054	Q9D1A2
66055	P59708
837568	A0A178WBB3
837568	Q9SE83
818164	A0A178VUC2
818164	Q8RX29
837566	A0A178W2P4
837566	Q9SY69
818166	Q84TG3
818167	Q9SJ56
837563	A0A178WN62
837563	Q9SY66
837562	Q9SY65
818162	A0A178VQ54
818162	Q9SJ61
837560	A0A178WA48
837560	O23676
2538836	O94522
360860	A0A096UWG1
360860	Q5BJY0
175254	O01917
175255	O01918
172204	P91353
246232	Q5PQX0
10723063	A0A178WB82
10723063	Q1G3Y8
175252	O02642
172201	O02639
44254	M9PBH6
44254	Q9W0K4
36161	Q4V5R4
36160	Q7JZF5
44250	Q9V726
44251	Q9V3G1
44258	A0A0B4JCX5
44258	A0A0B4KFY5
44258	A0A0B4KGY6
44258	A0A0B4LGY5
44258	A0A0B4LI06
44258	Q0KI94
44258	Q0KI96
44258	Q8INP0
44258	Q8T4D1
44258	Q9GNC8
44258	Q9GQN3
44258	Q9GQN4
44259	M9NF67
44259	Q9VT40
33532	D5AEM9
33532	M9NDD5
33532	Q24093
33530	Q9VQM4
33535	R9PY35
280664	Q8IUB3
18715	Q62070
18715	Q8R1Z0
33539	Q8IQ02
33539	Q9VQN3
33539	X2J8I0
33539	X2JD17
18717	F8WHW6
18717	O70161
71746	Q3UYI5
18711	D3Z5N5
18711	Q9Z1T6
89970	A0A024R6U0
89970	Q96DX4
71745	Q9D4H8
41575	Q9VG28
41573	Q9VG30
41570	Q9VG33
398706	Q76LD2
17833	E9PWB6
495075	Q5XH35
2539414	O74535
41579	Q86PF4
41579	Q9VG23
812218	Q8IKG9
2874697	A0A1U8QUK5
2874697	Q5BAL5
844706	P56785
29808	A2AWL7
29808	E9QLG3
29808	H7BX50
83608	A0A087X0E7
83608	Q32NC0
83608	W4VSQ2
83602	Q0VGZ0
83602	Q149E9
83602	Q99PM3
29801	Q9ULC8
243771	Q8BZ20
29803	A0A090N8H1
29803	Q9BWE0
83606	A0A024R1B8
83606	A0A087WVD9
83606	B4DL90
83606	E7EX77
83606	E9PGZ7
83606	Q7Z629
83606	Q96NT3
83607	A0A024RAG1
83607	Q6DCA0
29806	Q9QXD8
83605	B7Z8D5
83605	Q9BSQ5
319000	Q8IPE5
121274	Q96N77
23233	A0A0U1RRB6
23233	Q9Y2D4
829138	A0A1P8B8K0
829138	F4JPJ1
823589	F4J359
823589	Q9M1P1
812213	Q8IKH4
812214	Q8IKH3
812215	Q8IKH2
395733	Q9YGC1
396325	Q90705
178465	Q9NAD6
174121	A0A0K3AQW8
174121	A0A0K3AQX3
174121	A0A0K3AQX8
174121	A0A0K3ARG1
174121	A0A0K3ARG6
174121	A0A0K3ATV0
174121	A0A0K3ATV3
174121	A0A0K3ATV6
174121	A0A0K3AUG2
174121	A0A0K3AUG7
174121	A0A0K3AUH3
174121	A0A0K3AWS4
174121	A0A0K3AWS8
174121	A0A0K3AWT1
174121	Q09228
842849	O80809
76217	D3YXK0
30942	E9QPS1
30942	Q059V1
30942	Q3UP48
30942	Q9WUU6
842841	A0A178W2S5
842841	O80805
855381	P0CH63
855381	P0CH64
842846	O80807
8028	P55197
8028	Q59EQ6
8028	Q6N002
8029	O60494
200232	Q5JX71
8022	F1T0D5
8022	F1T0D7
8022	F1T0D9
8022	Q9UBR4
12477	P09793
12477	Q5SSM0
12477	Q6GTR6
8021	B7ZAV2
8021	P35658
8027	B4DZT2
8027	Q92783
30946	Q9QYL7
7443	Q99986
7442	Q8NER1
855385	P42884
7447	P62760
44921	C7LA76
44921	Q8INI8
7448	D9ZGG2
7448	P04004
816910	O64824
46006	O46048
46006	Q7KW02
46006	X2JDX3
2767	P29992
850331	Q96VH4
855126	Q03162
286928	O35823
30948	O08539
30948	Q6P1B9
65079	Q99PI8
850333	P25376
838648	Q9LM91
838647	A0A178WFE6
838647	Q9LM92
835234	A0A178UES8
835234	Q9FHM4
286923	G3V7T8
850332	P37261
838643	F4HSU3
838642	Q8RWD8
259282	Q8NFC6
2539864	P04688
829352	Q8H1E5
829351	A0A178V4D0
829351	F4JTJ6
829351	Q8L5Y9
829350	Q500X1
2539860	O94368
2539861	O42930
2539862	O42931
2539863	O60100
829359	A0A178V017
829359	Q42139
829358	A0A178UTK4
829358	Q8RWX4
2655492	Q8IB49
6874	O00268
2655496	Q8I6S5
6873	A0A024R9E6
6873	B3KMD8
6873	Q6P1X5
2655498	Q8IB38
13998	Q69ZL1
833693	A0A1P8BDL0
833693	A0A1P8BDM3
833693	Q9FHU3
850338	Q96VH3
819069	A0A178W0B3
819069	O80501
266606	Q68G38
361840	A0A0G2K946
266609	A0A0H2UHS1
266609	Q566Q8
7761	Q9UL59
318066	E2QD66
318066	Q0KHQ2
318066	Q8IQ38
318066	X2JG15
64295	Q9JMG3
7638	Q9UK13
396320	F1NR18
396320	P54097
54437	B7Z2B3
54437	C9JKR3
54437	Q9P283
81516	A0A0G2JSQ5
81516	O88406
81517	A9UMV0
81517	Q9R1S9
100526832	Q8NBE8
81513	Q566D8
37557	Q9W258
81518	A0A0G2JSU7
81518	O89038
13669	P23116
13669	Q3TRH1
13669	Q3UM46
843468	Q94KD3
819061	A0A178VPT7
819061	A8MQM3
819061	O64888
13661	O70273
43327	Q9VB08
843462	A0A178W3S9
843462	A0A178W3V2
843462	A0A1P8AVX3
843462	Q0WL80
13665	Q6ZWX6
43323	A0A0B4LHS1
43323	P06742
192157	Q8VHQ2
5872	A0A087WWB9
5872	P51153
5872	Q504R6
5873	A2RU94
5873	P51159
5870	A0A024R5H8
5870	A0A024R5J5
5870	P20340
5870	Q53ET8
5871	A0A024R567
5871	Q12851
5876	A8KAJ2
5876	P53611
5876	Q6IB63
5877	P47224
5877	Q53EV1
5874	O00194
5875	Q92696
5878	A0A024R1U4
5878	P51148
5879	A4D2P0
5879	A4D2P1
5879	P63000
56851	Q9NPA0
56850	Q4V328
56853	B4DHA8
56853	Q9BZC1
56852	Q9NS91
72179	Q4VA21
72179	Q8BH16
7354433	A4IJ70
2543286	Q04635
161835	A0A024R9J2
161835	Q8NA03
116328	Q49A92
90806	B7Z297
90806	B7Z5N3
90806	Q5VTE6
90806	Q96AL9
414059	A6NDS4
100383	Q80Y55
11740	P51881
11740	Q545A2
828402	A0A178V7T8
828402	O82752
828404	O82754
828404	Q93ZU3
11745	O35639
828406	A0A178UXE9
828406	O82756
286887	P48668
828408	A8MRQ6
828408	Q1PE54
2538706	O74986
18227	Q06219
18227	Q3TYI4
218811	A0A286YDI8
218811	G3X972
218811	Q80U83
63910	H0UI90
63910	Q9BYT1
830341	A0A178UP04
830341	Q9LZ61
63915	A0A0A0MTN6
63915	Q8TDH9
63916	Q96JJ3
63917	A0A090N7X6
63917	B7Z5G5
63917	Q8NCW6
20890	Q0VBT1
20890	Q64527
20892	A2AC07
20892	Q8C4X1
20893	O35185
20893	Q542A5
832273	A0A178UBF9
832273	Q9C576
3645446	Q59TD3
498407	Q68A21
64033	Q04827
64030	A0A0G2JTL4
64030	Q63116
824184	Q9SNE5
33180	Q9VPL0
42635	Q9VD09
842336	O80762
842337	O80763
300053	A0A0G2K857
347853	O75333
842338	A0A1P8AS90
842338	Q1ECJ7
842339	A0A1P8AN29
842339	A0A1P8AN33
842339	O80765
166824	Q6ZTQ3
42498	Q95RC5
42499	Q9VDE6
42494	Q9VDF1
42495	Q9VDF0
42496	Q9VDE9
42497	Q9VDE8
42490	A0A0B4K7L4
42490	A0A0B4KGL5
42490	A4V370
42490	P49283
42491	Q9VDF4
42492	A0A0B4KH34
42492	P22464
42493	Q01637
811972	Q8IL59
821604	Q9LJU1
821607	O48915
824230	A0A178VDW4
824230	A0A178VEF2
824230	Q42404
821601	Q8W4D8
303599	A0A0G2K9J0
303599	F1LTE0
48239	Q9VHW8
3770404	F4JUL8
3770404	F4JUL9
824238	Q94A84
821609	Q8GYH4
281427	A6YK35
281427	F7VJQ2
281427	P10279
16814	P52955
9187	B4DUG1
9187	B4E1W0
9187	F5H127
9187	F5H483
9187	O60721
9184	A0A140VJF3
9184	O43684
9185	Q8NFH8
9182	O75901
9183	O43264
9180	Q99650
9181	Q92974
7633	A0A087X2B0
7633	B4DY65
7633	B7ZAB8
7633	F5H032
7633	Q15937
260097	O17783
9188	Q9NR30
76108	Q80ZJ1
16907	P21619
16907	Q3V159
16906	P14733
16905	P48678
4324182	Q5SN75
16909	A2BHP3
16909	A2BHP5
16909	P25801
16909	Q544Z2
176198	P34419
12217	O88737
12217	Q3UXD6
12215	P18572
42142	Q9VEF3
42143	Q8SX40
42140	Q9VEF5
42141	Q9VEF4
176196	Q04908
176197	Q04907
42144	Q9VEF1
42145	Q9VEF0
295050	D4AE98
295052	Q6AY13
841733	A0A1P8AVI3
841733	Q9C920
90113	B4DF13
90113	E9PF42
90113	Q8N398
90113	Q9BVH8
734973	Q32N72
13666	A0A0R4J1Y1
13666	E9QQ30
13666	Q7TQC8
13666	Q9Z2B5
176684	O77081
380125	Q7ZX00
53579	Q7JZD5
53578	Q9V3P0
53578	X2JF59
100049754	A5D8N1
837805	A0A178WLC1
837805	Q9LD83
29345	P29457
10505	A0A087WYZ7
10505	O95754
444021	A0A1L8EMU2
444021	Q6GPW2
53577	Q9V3Q4
29340	P09216
21413	A0A0J9YTR9
21413	A0A0J9YTU7
21413	A0A0J9YUG4
21413	A0A0J9YUZ0
21413	Q60722
21413	Q8BPX7
21413	Q91XK1
21413	Q91YV0
21412	O35437
176226	Q02332
176227	Q02334
21417	Q64318
176221	P34260
21415	A1A549
21415	A1A550
21415	Q9Z1J1
21414	Q00417
21414	Q80UF1
837800	A0A178WC43
837800	Q9FNZ5
21418	A0A0R4J1E6
21418	A0A286YCU0
21418	A0A286YD43
21418	P34056
21418	Q3UL09
21418	Q8BPN4
176228	Q02335
176229	Q02330
17149	P61327
829437	A0A178UX95
829437	A0A178UYF3
829437	A0A1P8B704
829437	A0A1P8B705
829437	B3H7L8
829437	M5BEI3
829437	Q7FRS8
8859	A0A1U9X8L3
8859	P49842
829435	P48731
33185	B7Z002
33185	M9NCY5
33185	M9NDB7
33185	M9NEL3
33185	Q9VPL6
33185	Q9VPL9
829433	O82638
829431	A0A178UU68
829431	Q39119
8853	O43150
8852	Q5JQC9
8851	Q15078
8851	Q8N619
8850	Q92831
8857	Q9Y6R7
8856	F1D8P9
8856	O75469
829438	A0A178UTF1
829438	B3H5Y8
829438	Q94B78
8854	O94788
10417	Q9BUD6
67568	Q9CQL7
29747	P97678
3635138	A0A1D8PJZ5
67561	Q8BH57
2703413	G8HBG0
2703413	P10230
827760	C0LGQ5
827761	A0A178UZ79
827761	Q94AL6
39697	Q9VUS0
2540595	Q9P7M1
187728	O44606
149473	Q8N4L8
396200	P10360
854083	Q08230
404053	F2Z4C1
221044	A0A067XJP8
221044	A0A067XJX6
221044	A0A067XKV3
221044	Q8WVF2
10410	Q01628
50147	A1Z6Q2
2540591	O60156
3355102	Q8MSI2
268294	Q80X44
3355109	P35875
157724	Q8TCU3
66343	Q8BPE4
388753	Q5JTJ3
388753	X6R5Z6
50143	A0A0B4LGS3
50143	Q9VI60
502389	D3ZYK9
2655375	C0H4X4
10319	Q8N2D6
10319	Q9Y6N6
53609	Q8CFC7
174506	Q20084
1551	P24462
1553	Q16696
1555	P20813
174505	Q20082
1557	P33261
1559	P11712
1559	S5RV20
1558	B7Z1F5
1558	P10632
344787	A6NHJ4
218914	B7ZP47
218914	Q65Z40
34312	Q9VL71
175754	Q21649
179476	Q22640
179477	D5MCR9
179477	Q22641
175751	Q09567
175750	Q09543
175750	V5XY55
175753	H2L058
175753	Q09566
175753	Q8MQ33
34315	Q9VL68
79733	A0AVK6
91442	A0A0S2Z5V6
91442	K7EKQ4
91442	Q9BTP7
34318	Q9VL65
79730	Q8NE18
79736	Q96QE5
79735	Q9HA65
79734	A0A087WX35
79734	Q8N5Z5
117287	O88767
117287	Q5BKC3
288734	Q5PQJ8
35048	Q9VJD8
178703	Q95X91
181267	Q19404
843858	A0A1P8AMS8
843858	Q8RWN4
35044	Q9VJE3
35047	C7LA93
35047	E1JHK3
35047	P15330
35046	Q9VJE1
178709	G5EET8
35040	Q9VJE7
35043	G2J5W1
35043	Q9VJE4
35042	B7YZW7
35042	B7YZW8
35042	E1JHJ9
35042	E1JHK0
35042	M9PBC9
35042	M9PDB4
35042	M9PG37
35042	Q0E8Q0
35042	Q0E8Q1
35042	Q7KT48
35042	Q9VJE5
35042	X2JAQ4
165100	Q53QW1
51813	Q3U6Q7
51813	Q3UXL9
51813	Q62447
51813	Q8CAS3
117283	A8K1M0
117283	Q5TAQ4
117283	Q96PC2
188160	Q22243
181263	G5EFF5
117281	Q5XI34
55139	A0A024R464
55139	B8ZZS4
55139	Q9H8Y5
55138	Q86YD7
55137	Q5HY92
55135	Q9BUR4
181261	P03949
55133	Q8N5C6
55132	G3V0E9
55132	Q659C4
55131	A0A024R753
55131	Q9NW13
830525	A0A178URB6
830525	Q93V51
374018	Q9DF58
54952	Q9NX07
302965	Q80XX9
56165	A0A140VJW6
56165	H9KV63
56165	Q9BXT4
54953	Q5SWX8
35592	Q9V998
35590	P21914
35596	A0A0B4KEJ7
35596	A0A0B4KEU5
35596	Q7JVY0
35595	Q0E9N0
35594	A0A0B4KEE4
35594	A1Z6Q0
35594	A1Z6Q1
35594	A4UZ58
8942	Q16719
32738	Q9VX38
66340	Q9CQR7
23705	A0A4Z1
23705	Q9BY67
23705	X5D7A8
23705	X5D8W0
23705	X5DQR8
23705	X5DQS5
54956	Q8N5Y8
93594	E7ERK7
93594	Q96DN5
729359	A0A0J9YXN7
729359	Q96Q06
27019	A0A087WWV9
27019	A0A140VJI0
27019	Q9UI46
27018	Q00994
56041	Q9Z1Z0
27015	A0A1Y7VIV8
27015	Q3UUL1
27015	Q5Q9H0
27015	Q5Q9H6
27015	Q5Q9H7
27015	Q9CRV6
27015	Q9QUG2
182401	O17200
253143	Q5THK1
27012	Q6PIU1
73674	Q3U821
22259	Q91X41
22259	Q9Z0Y9
73677	B7ZMS3
73677	B7ZMS4
73677	Q9CWH6
73673	Q9CWH4
3772715	P02255
73679	Q99MV2
74025	Q7TNH6
74026	Q6PDM1
37556	Q9W259
74022	D3YYT1
74022	Q922P9
268490	Q9D0R8
25700	A0A0G2K7Q7
25700	P35559
25705	Q62947
55793	D3DV11
55793	Q8N5J2
55791	Q5T3J3
55790	Q8TDX6
55796	B1AKI6
55796	Q9NUK0
55795	A0A024RE04
55795	Q5JVF3
55794	Q9NUL7
33348	Q9VQ35
55798	Q6P1Q9
9976	Q92478
9975	B4DXD3
9975	F1D8P2
9975	Q14995
9973	O14618
9972	P49790
9971	B6ZGS9
9971	F1DAL1
9971	Q96RI1
9970	F1DAL4
9970	Q14994
2542035	P50519
2542034	O13999
56444	Q9QZB7
2542036	O13983
2542031	O13914
2542030	O13913
2542033	O14042
9978	P62877
57799	Q96S21
57798	Q8WUU5
853479	P47093
853478	P21651
836018	A8MQ88
836018	Q9FIL1
2543349	P0CU06
2543349	P0CU07
2543344	P78820
853472	P47090
853471	P47089
853470	P47088
853477	P41903
2543341	Q9Y703
853475	P22696
55869	Q9BY41
41239	Q9VH25
32068	Q9VZ09
32069	O97454
117519	G3V8U2
55861	Q9BQY9
55860	Q86SY7
55860	Q9NZ32
32060	Q9VZ17
55862	Q9NTX5
10312	A0A024R5E5
10312	Q13488
32067	A8JUR3
55867	Q9NSA0
32065	Q9VZ12
2540465	O59668
824002	A0A1I9LPP9
824002	Q9STM3
100736523	G3BGW1
100736522	G3BGV9
100736522	K4CQJ2
100736521	G3BGV7
100736520	G3BGV5
101994	A0A140T8S5
101994	Q8K327
100736524	G3BGW3
9858	Q5T8A7
26972	Q9WTK8
79739	Q6ZT98
9859	Q5SW79
2542691	O13989
2542690	O42661
2542693	O42663
2542695	Q10442
2542694	P56289
2542697	O14028
2542696	Q10585
2542699	Q09678
816753	A0A1P8AZ24
816753	Q67X99
816752	Q9SIE6
445138	Q6DC39
816757	A0A1P8B151
816757	F4IIN3
816757	Q38862
816756	Q9SIE3
26058	Q6Y7W6
26059	O15083
2542455	O14037
64951	Q96EL2
26053	Q8WXX7
344892	Q5QGT7
26051	Q96T49
26056	A0A1B0GTL5
26056	Q9BXF6
26056	Q9UFM0
26057	O75179
26054	B3KMM0
26054	F8W6D9
26054	Q9GZR1
810753	Q8IIG8
317719	A0A140VJM8
317719	B4DX37
317719	Q6JEL2
810755	Q8IIG6
810754	A0A143ZYR6
810754	Q8IIG7
43825	D1YSG9
43825	O16117
43825	Q59DN7
43825	Q59DN8
43825	Q59DN9
43825	Q59DP0
43825	Q8IM96
854128	Q08187
854129	Q08182
75089	A2RSJ4
75089	Q9D574
837768	Q9FWW6
81490	A0A024RC97
81490	Q9BVG9
854120	Q08206
837764	Q9FWW2
299347	D4A8W8
854123	Q08204
854124	P48525
854125	Q08202
854126	Q08199
854127	Q08193
232232	Q543U1
232232	Q91WA3
2542969	Q09835
2542968	O13683
186250	K7ZUH9
186250	P08898
332221	Q3URR7
2542963	Q9UTR0
2542960	Q9US37
2542967	Q10445
2542965	Q09100
2542964	Q09871
386463	Q7TPC1
36769	A0A0B4LFH2
36769	Q7JUP3
167410	Q8N485
36766	Q29QQ9
36760	A0A0B4LFH8
36760	E2QCF1
36760	Q7KN85
36763	Q4V5A5
36762	A0A1B2AJX6
36762	Q7K1Z5
58954	G3V880
33739	M9MRI9
33739	M9PC20
33739	M9PCM5
33739	Q59DZ9
33739	Q59E00
33739	Q7KTP6
33739	Q8I0H9
33739	Q8IPL0
33739	Q9VMU5
33739	X2J8M5
33739	X2J9D4
33738	Q9V3H2
14679	Q9DC51
14678	P08752
33735	Q9VMU7
14674	P27601
14674	Q3UE40
14674	Q8K086
14674	Q9D034
18552	Q04592
18552	Q91VK0
14672	P21278
14672	Q3UPA1
33732	E1JHU4
33732	Q9VMV0
38619	Q9VRL7
20689	Q62255
38615	A0A1B2AKD0
38615	Q9VRL3
38614	Q9VRL2
38613	Q8IQ53
38613	Q9VRL1
38612	Q9VRL0
38611	Q9VRK9
38610	I0E2J7
38610	Q9VRK8
83444	Q9C086
30429	O93409
83446	Q6NSX1
851766	Q04006
83440	Q9BRR6
817403	A0A1P8AYJ5
817403	A0A1P8AYL0
817403	A0A1P8AYM1
817403	F4IIR3
817403	Q9SK03
817400	Q8RWZ7
83443	Q9BWJ5
33341	Q9VQ27
83448	Q9H0K6
3638941	A0A1D8PUA7
827637	A0A178UYB2
827637	Q8VZC9
426361	Q5ZMD6
188957	E3W751
188957	O62385
823492	A0A178VGB3
823492	A0A1I9LPJ1
823492	A0A1I9LPJ2
823492	P59220
823492	Q1H5F3
10058	Q9NP58
307926	D3ZZM9
843327	F4I3V3
432250	Q6INR0
608738	F1PYW3
84584	F1M8E5
823456	Q9FYD1
84585	Q5XPI3
33883	M9PCQ1
33883	Q27597
33883	Q8IPJ7
33882	Q9V3V3
33881	B7Z025
33881	B7Z026
33881	Q9VMF3
100125673	A0A1L8HS68
100125673	A6Y874
33885	Q9VMF0
33884	Q9VMF1
824487	A0A1I9LQY9
824487	A0A1I9LQZ0
824487	F4J9A3
7570	A0A024R7T4
7570	P17026
343035	Q7Z3Z2
68774	Q2TVW7
68774	Q99N07
347722	A0A087WRF2
347722	Q8BXK8
830922	Q9LXA9
58180	Q9JLZ6
814270	Q8IDD1
233189	Q99J10
814273	Q8IDC4
814276	Q8IDB9
814277	Q8IDB7
241638	A2AHG0
15108	Q99N15
15109	B2RXW1
15109	P35492
15109	Q8CE60
15107	Q61425
15101	Q3TDZ7
814182	Q8IDU2
171425	Q8N0X4
814186	Q8IDT3
298596	P21913
39569	M9PCG2
39569	Q9VUD3
39566	M9PFK6
39566	Q04691
39567	M9PFG6
39567	Q9VUD1
39564	Q09147
298598	Q6P756
39560	Q9VUC4
39561	M9PCF8
39561	Q9VUC6
31779	F0JAP7
31779	Q9W3F3
31778	Q9W3F4
18080	E9Q4S3
18080	Q3UR16
18080	Q61043
18080	Q674R4
18082	O55125
18082	Q5SVF7
31773	M9PHD8
31773	Q07DP5
31773	Q8T052
31772	Q9W3G0
837428	O04023
31770	Q9W3G3
18088	P42586
18088	Q3URZ4
18088	Q8BRS9
31776	A8JV22
31776	A8JV24
31776	Q9W3F6
31776	X2JEJ0
31775	Q9W3F7
34055	Q9VLX9
34054	Q9VLY0
173373	G5EFM8
173373	G5EFR3
173372	O62220
173374	P52013
34052	A0A1B2AKN2
34052	Q26416
109658	Q3UD58
109658	Q6PAM1
239134	E9Q6H0
239134	Q8BXH3
34058	Q9VLX6
34058	X2JDH2
401024	Q5CZC0
177860	Q20398
177860	S6F5A3
177865	Q20393
837429	A0A178WHW4
837429	Q8H1B3
15216	P70387
15216	Q5SZ87
816323	Q9SI20
316521	B5DFA0
81722	A0A0G2K218
81722	Q6MG86
35900	A1Z7L8
35900	A1Z7L9
35900	Q7YU60
35901	A1Z7M0
31483	Q9W499
35904	A1Z7M3
31487	Q9W495
35907	A1Z7M6
31489	Q9Y123
35909	A0A0B4LEH6
35909	A1Z7M8
10052	P36383
5740185	A8Y535
5740185	L7EET3
31086	O76876
31086	Q8IH14
31086	X2JA35
47220	A0A0B4KHV0
47220	A0A0B4KI15
47220	F0JAG0
47220	P26016
47220	P30430
4112	P43366
825856	A0A1P8B614
825856	Q944N8
21917	Q3TNH0
21917	Q3TXQ1
21917	Q61029
21917	Q61033
31080	O46101
281592	P68138
94097	B4DIJ8
94097	B8ZZJ6
94097	Q8TD22
4110	G5E962
4110	P43364
40263	Q961W1
40263	Q9VPF3
127833	A0A024R9B3
127833	Q8N9I0
31082	M9PDG9
31082	O46100
811934	Q8IL94
131408	Q6UXB0
814938	A0A178VPK7
814938	Q9SIA5
281597	P61157
822497	A0A178VHR1
822497	A0A1I9LSL4
822497	Q944S5
184495	O45364
131405	Q2Q1W2
558	M0R0W6
558	P30530
57221	Q5TH69
814399	O77323
100328764	B7NZQ9
814398	O77322
57223	Q5MIZ7
554	P30518
133482	A0A140VJU7
133482	C9J020
133482	D3DSZ4
133482	Q86UG4
406245	Q7SZP8
243300	Q6PFX7
57224	Q5SYE7
6818	P0DMM9
6818	P0DMN0
6818	Q1ET61
177286	Q22875
177286	V6CJ50
177286	V6CK98
177280	O44447
177280	V6CLE9
448987	Q5BJ29
814393	O97254
818747	A0A178VV44
818747	O22211
818741	A0A178VWR6
818741	Q39096
814392	O97253
4776	Q14934
4774	Q12857
4775	B5B2S0
4775	B5B2S1
4775	Q12968
4772	A8K9C6
4772	B4DER8
4772	F5H4S8
4772	O95644
4773	B5B2P4
4773	Q13469
4771	A0A024R1D9
4771	A0A024R1F6
4771	A0A024R1I0
4771	A0A024R1J8
4771	A0A024R1J9
4771	P35240
172426	Q95YE2
172424	Q9TZH8
811142	Q8I5V9
172422	Q9TZI2
172423	Q9TZI1
4778	A8K3E0
4778	Q16621
4779	J9JIE5
4779	Q14494
4779	Q8NF22
329954	B3VNK5
329954	Q8BVN3
361578	D3ZSA9
20682	Q04887
24239	A0PJ39
24239	A0SLC4
24239	P22002
24239	Q71QJ6
201164	Q8N2A8
201161	Q7Z7K6
201163	A0A0S2Z5Y7
201163	Q8NFG4
854959	Q04705
90649	Q4G180
90649	Q96H40
838335	C0SUW0
838335	Q9LNP6
33695	Q9VR44
838333	Q39160
838331	A0A178WBL9
838331	A8MR50
838331	Q42351
838330	A0A178WLC3
838330	Q9LNP9
854950	P00175
854953	P54003
854952	Q04978
170482	Q8WTT0
854954	P04387
854957	Q04697
854956	Q04693
852463	P38290
852462	P38116
852461	P38289
852460	P38374
852467	P32590
852466	P38292
852465	P38291
177138	Q965X6
852469	P33754
852468	P33755
513263	A4IFG7
2541246	O42886
13508	Q9ERC8
5066	O43832
5066	P19021
2541245	O13651
13505	P55849
13505	Q2VPA9
13505	Q32ME9
13507	P55850
825148	Q9M1Z5
5063	B2RCU6
5063	O75914
185729	O16354
315461	Q5BK85
185726	P34430
854413	Q08634
825147	F4J9G2
185721	Q20382
825145	B9DFR6
825145	F4J9F7
825145	Q0WWQ5
825145	Q43725
818521	O80623
181618	G5EDY0
181613	Q22371
165829	Q8NFN8
181610	Q22369
245666	A4GZ26
245666	D3Z6V7
245666	E9QAD8
245666	Q5DU25
824430	F4J819
824430	F4J820
824430	Q8GUM5
844722	P56793
5008134	F4JPT1
20700	A0A0A0MQA3
20700	P07758
5069	B4DTA8
5069	Q13219
5069	Q7Z613
427308	P07341
20706	Q9DAV6
5068	Q06141
5068	Q53S56
819839	A0A178VEM7
819839	Q9C900
819838	Q9C8Z9
828726	Q9STR4
819835	Q56XM9
819837	A0A178VJ04
819837	Q9SEE5
819831	A0A1I9LP28
819831	A0A1I9LP29
819831	F4JAY0
819831	F4JAY1
819831	Q9C8Z4
819832	Q8LLD4
42305	O77059
42306	A0A0B4KGG5
42306	Q9VDY8
42307	Q9V3Q7
820538	Q9LJF3
42301	Q9VDZ2
42302	A0A0B4KHR2
42302	Q9VDZ1
171998	A9CZN9
171998	Q966L2
7809	Q5VU50
7809	Q8WZ55
820535	Q9LTT3
80155	A0A0B4J1W3
80155	B2RBE5
80155	Q9BXJ9
171994	Q27886
80153	Q96F86
42309	Q9VDY6
820532	A0A178VHU2
820532	Q39254
80150	A0A024R573
80150	Q7L266
855606	P30952
855607	P53924
839871	A0A178WKX1
839871	P04778
855605	P53550
855602	P07213
855603	P53923
855600	P53920
855601	P53921
2542413	O14010
815182	A0A178VTU4
815182	Q8S8F5
837370	A0A178WGK3
837370	Q93WX6
855608	P53925
855609	P28000
100158301	B1H1T5
54920	A0A024R6Z7
54920	B4DKP8
54920	E7EUN9
54920	Q9NX74
3714	Q9Y219
2542411	Q9P374
92906	A0A0S2Z6K1
92906	A8K894
92906	Q8WVV9
2542410	Q9P7Q4
7220	P48995
7223	Q9UBN4
7222	Q13507
7225	Q9Y210
853735	P32343
7227	Q9UHF7
853737	P32342
853738	P32330
10342	Q05BK6
10342	Q92734
828091	Q9S6Z8
828097	Q8L7U5
10346	B4DQS5
10346	Q8IYM9
10345	H9ME53
10345	Q13061
10345	Q8IVK2
10344	Q9Y258
176422	P34568
176421	P34567
176426	Q09646
839282	A0A178WBY9
839282	A0A1P8ANT3
839282	Q9FWX8
176424	Q86D99
176424	Q9XVX5
667663	F6QNG5
401563	Q6ZV77
6248	Q92681
6249	A0A024RBR1
6249	B3KXA5
6249	P30622
56164	A0A140VKG1
56164	B3KY91
56164	Q9BXU1
6240	B4DXD1
6240	B4E0I8
6240	E9PL69
6240	P23921
6241	P31350
6242	Q9BST9
852209	P35183
6247	O15537
32636	A0A1B2AJF9
32636	Q9VXE0
839876	A8MRF3
839876	F4I376
839876	Q0WNX5
839876	Q8L9S1
574288	Q0PF16
820391	A0A178V9V7
820391	Q9LH52
820394	A0A1I9LLP0
820394	Q9LH49
820395	A0A178VFC7
820395	Q9C7D7
820397	A0A1I9LS93
820397	A0A1I9LS94
820397	F4J8P0
820397	Q9LHI7
820398	A0A1I9LSK3
820398	A0A1I9LSK4
820398	A0A1I9LSK5
820398	Q9SRU2
827164	A0A178UT32
827164	Q9ASZ1
